serial_number,activity_date,facility_name,violation_code,violation_description,violation_status,points,grade,facility_address,facility_city,facility_id,facility_state,facility_zip,employee_id,owner_id,owner_name,pe_description,program_element_pe,program_name,program_status,record_id,score,service_code,service_description,row_id
DAB9LZZB0,02/20/2018 12:00:00 AM,MARIELAS TACOS,F033,# 33. Nonfood-contact surfaces clean and in good repair,OUT OF COMPLIANCE,1,A,3662 1/2 W 3RD ST,LOS ANGELES,FA0037474,CA,90002,EE0000699,OW0011271,"ESPINOSA,ROGELIO",RESTAURANT (0-30) SEATS HIGH RISK,1632,MARIELAS TACOS,ACTIVE,PR0002254,91,1,ROUTINE INSPECTION,DAB9LZZB0F033
DAB9LZZB0,02/20/2018 12:00:00 AM,MARIELAS TACOS,F030,# 30. Food properly stored; food storage containers identified,OUT OF COMPLIANCE,1,A,3662 1/2 W 3RD ST,LOS ANGELES,FA0037474,CA,90002,EE0000699,OW0011271,"ESPINOSA,ROGELIO",RESTAURANT (0-30) SEATS HIGH RISK,1632,MARIELAS TACOS,ACTIVE,PR0002254,91,1,ROUTINE INSPECTION,DAB9LZZB0F030
DABA111PT,02/20/2018 12:00:00 AM,LA BREA CHEVRON,F033,# 33. Nonfood-contact surfaces clean and in good repair,OUT OF COMPLIANCE,1,A,307 N LA BREA AVE,LOS ANGELES,FA0033882,CA,90036,EE0000951,OW0004536,BEV LAB INC.,"FOOD MKT RETAIL (25-1,999 SF) LOW RISK",1610,LA BREA CHEVRON,ACTIVE,PR0020971,97,1,ROUTINE INSPECTION,DABA111PTF033
DAJ2KA0Y4,02/20/2018 12:00:00 AM,DAN SUNG SA,F014,# 14. Food contact surfaces: clean and sanitized,OUT OF COMPLIANCE,2,B,3317 W 6TH ST,LOS ANGELES,FA0060619,CA,90020,EE0000699,OW0007651,"CHO, BYUNG WUK",RESTAURANT (31-60) SEATS HIGH RISK,1635,DAN SUNG SA,ACTIVE,PR0031714,85,1,ROUTINE INSPECTION,DAJ2KA0Y4F014
DABA111PT,02/20/2018 12:00:00 AM,LA BREA CHEVRON,F029,"# 29. Toxic substances properly identified, stored, used",OUT OF COMPLIANCE,1,A,307 N LA BREA AVE,LOS ANGELES,FA0033882,CA,90036,EE0000951,OW0004536,BEV LAB INC.,"FOOD MKT RETAIL (25-1,999 SF) LOW RISK",1610,LA BREA CHEVRON,ACTIVE,PR0020971,97,1,ROUTINE INSPECTION,DABA111PTF029
DABA111PT,02/20/2018 12:00:00 AM,LA BREA CHEVRON,F030,# 30. Food properly stored; food storage containers identified,OUT OF COMPLIANCE,1,A,307 N LA BREA AVE,LOS ANGELES,FA0033882,CA,90036,EE0000951,OW0004536,BEV LAB INC.,"FOOD MKT RETAIL (25-1,999 SF) LOW RISK",1610,LA BREA CHEVRON,ACTIVE,PR0020971,97,1,ROUTINE INSPECTION,DABA111PTF030
DABAVTKDJ,02/20/2018 12:00:00 AM,GUSHI,F027,# 27. Food separated and protected,OUT OF COMPLIANCE,1,A,978 GAYLEY AVE,LOS ANGELES,FA0063073,CA,90024,EE0000911,OW0032675,"SHIN, TOM",RESTAURANT (0-30) SEATS HIGH RISK,1632,GUSHI,ACTIVE,PR0014917,93,1,ROUTINE INSPECTION,DABAVTKDJF027
DABAVTKDJ,02/20/2018 12:00:00 AM,GUSHI,F044,"# 44. Floors, walls and ceilings: properly built, maintained in good repair and clean",OUT OF COMPLIANCE,1,A,978 GAYLEY AVE,LOS ANGELES,FA0063073,CA,90024,EE0000911,OW0032675,"SHIN, TOM",RESTAURANT (0-30) SEATS HIGH RISK,1632,GUSHI,ACTIVE,PR0014917,93,1,ROUTINE INSPECTION,DABAVTKDJF044
DABAVTKDJ,02/20/2018 12:00:00 AM,GUSHI,F035,"# 35. Equipment/Utensils - approved; installed; clean; good repair, capacity",OUT OF COMPLIANCE,1,A,978 GAYLEY AVE,LOS ANGELES,FA0063073,CA,90024,EE0000911,OW0032675,"SHIN, TOM",RESTAURANT (0-30) SEATS HIGH RISK,1632,GUSHI,ACTIVE,PR0014917,93,1,ROUTINE INSPECTION,DABAVTKDJF035
DABAVTKDJ,02/20/2018 12:00:00 AM,GUSHI,F009,# 09. Proper cooling methods,OUT OF COMPLIANCE,2,A,978 GAYLEY AVE,LOS ANGELES,FA0063073,CA,90024,EE0000911,OW0032675,"SHIN, TOM",RESTAURANT (0-30) SEATS HIGH RISK,1632,GUSHI,ACTIVE,PR0014917,93,1,ROUTINE INSPECTION,DABAVTKDJF009
DABAVTKDJ,02/20/2018 12:00:00 AM,GUSHI,F055,# 01a. Demonstration of knowledge,OUT OF COMPLIANCE,2,A,978 GAYLEY AVE,LOS ANGELES,FA0063073,CA,90024,EE0000911,OW0032675,"SHIN, TOM",RESTAURANT (0-30) SEATS HIGH RISK,1632,GUSHI,ACTIVE,PR0014917,93,1,ROUTINE INSPECTION,DABAVTKDJF055
DABEUEJMG,02/20/2018 12:00:00 AM,CENTURY OIL,F042,"# 42. Toilet facilities: properly constructed, supplied, cleaned",OUT OF COMPLIANCE,1,A,9779 W PICO BLVD,LOS ANGELES,FA0043965,CA,90035,EE0000375,OW0001782,"AGGARWAL, KUMAR ASHVINI","FOOD MKT RETAIL (25-1,999 SF) LOW RISK",1610,CENTURY OIL,ACTIVE,PR0013376,96,1,ROUTINE INSPECTION,DABEUEJMGF042
DABEUEJMG,02/20/2018 12:00:00 AM,CENTURY OIL,F033,# 33. Nonfood-contact surfaces clean and in good repair,OUT OF COMPLIANCE,1,A,9779 W PICO BLVD,LOS ANGELES,FA0043965,CA,90035,EE0000375,OW0001782,"AGGARWAL, KUMAR ASHVINI","FOOD MKT RETAIL (25-1,999 SF) LOW RISK",1610,CENTURY OIL,ACTIVE,PR0013376,96,1,ROUTINE INSPECTION,DABEUEJMGF033
DABEUEJMG,02/20/2018 12:00:00 AM,CENTURY OIL,F043,# 43. Premises; personal/cleaning items; vermin-proofing,OUT OF COMPLIANCE,1,A,9779 W PICO BLVD,LOS ANGELES,FA0043965,CA,90035,EE0000375,OW0001782,"AGGARWAL, KUMAR ASHVINI","FOOD MKT RETAIL (25-1,999 SF) LOW RISK",1610,CENTURY OIL,ACTIVE,PR0013376,96,1,ROUTINE INSPECTION,DABEUEJMGF043
DABEUEJMG,02/20/2018 12:00:00 AM,CENTURY OIL,F044,"# 44. Floors, walls and ceilings: properly built, maintained in good repair and clean",OUT OF COMPLIANCE,1,A,9779 W PICO BLVD,LOS ANGELES,FA0043965,CA,90035,EE0000375,OW0001782,"AGGARWAL, KUMAR ASHVINI","FOOD MKT RETAIL (25-1,999 SF) LOW RISK",1610,CENTURY OIL,ACTIVE,PR0013376,96,1,ROUTINE INSPECTION,DABEUEJMGF044
DABKZJ50T,02/20/2018 12:00:00 AM,TACOS 5 DE MAYO SEAFOOD,F053,# 21a. Hot Water Available,OUT OF COMPLIANCE,2,A,3425 E 1ST ST STE 110,LOS ANGELES,FA0248934,CA,90063,EE0000997,OW0243259,TACOS 5 DE MAYO,RESTAURANT (0-30) SEATS HIGH RISK,1632,TACOS 5 DE MAYO SEAFOOD,ACTIVE,PR0197639,93,1,ROUTINE INSPECTION,DABKZJ50TF053
DABKZJ50T,02/20/2018 12:00:00 AM,TACOS 5 DE MAYO SEAFOOD,F014,# 14. Food contact surfaces: clean and sanitized,OUT OF COMPLIANCE,4,A,3425 E 1ST ST STE 110,LOS ANGELES,FA0248934,CA,90063,EE0000997,OW0243259,TACOS 5 DE MAYO,RESTAURANT (0-30) SEATS HIGH RISK,1632,TACOS 5 DE MAYO SEAFOOD,ACTIVE,PR0197639,93,1,ROUTINE INSPECTION,DABKZJ50TF014
DABKZJ50T,02/20/2018 12:00:00 AM,TACOS 5 DE MAYO SEAFOOD,F044,"# 44. Floors, walls and ceilings: properly built, maintained in good repair and clean",OUT OF COMPLIANCE,1,A,3425 E 1ST ST STE 110,LOS ANGELES,FA0248934,CA,90063,EE0000997,OW0243259,TACOS 5 DE MAYO,RESTAURANT (0-30) SEATS HIGH RISK,1632,TACOS 5 DE MAYO SEAFOOD,ACTIVE,PR0197639,93,1,ROUTINE INSPECTION,DABKZJ50TF044
DAC3CKTLF,02/20/2018 12:00:00 AM,BALCONY,F014,# 14. Food contact surfaces: clean and sanitized,OUT OF COMPLIANCE,2,A,314 N WESTERN AVE,LOS ANGELES,FA0224113,CA,90004,EE0000722,OW0228672,MOUNG HEE LEE,RESTAURANT (0-30) SEATS MODERATE RISK,1631,BALCONY,ACTIVE,PR0179286,98,1,ROUTINE INSPECTION,DAC3CKTLFF014
DACN87D79,02/20/2018 12:00:00 AM,VILLAGE INN RESTAURANT,F029,"# 29. Toxic substances properly identified, stored, used",OUT OF COMPLIANCE,1,A,3710 W MLK BLVD STE #121,LOS ANGELES,FA0073511,CA,90008,EE0000905,OW0018376,KANG YI HOON,RESTAURANT (0-30) SEATS HIGH RISK,1632,VILLAGE INN RESTAURANT,ACTIVE,PR0006515,96,1,ROUTINE INSPECTION,DACN87D79F029
DACN87D79,02/20/2018 12:00:00 AM,VILLAGE INN RESTAURANT,F027,# 27. Food separated and protected,OUT OF COMPLIANCE,1,A,3710 W MLK BLVD STE #121,LOS ANGELES,FA0073511,CA,90008,EE0000905,OW0018376,KANG YI HOON,RESTAURANT (0-30) SEATS HIGH RISK,1632,VILLAGE INN RESTAURANT,ACTIVE,PR0006515,96,1,ROUTINE INSPECTION,DACN87D79F027
DACN87D79,02/20/2018 12:00:00 AM,VILLAGE INN RESTAURANT,F037,"# 37. Adequate ventilation and lighting; designated areas, use",OUT OF COMPLIANCE,1,A,3710 W MLK BLVD STE #121,LOS ANGELES,FA0073511,CA,90008,EE0000905,OW0018376,KANG YI HOON,RESTAURANT (0-30) SEATS HIGH RISK,1632,VILLAGE INN RESTAURANT,ACTIVE,PR0006515,96,1,ROUTINE INSPECTION,DACN87D79F037
DACN87D79,02/20/2018 12:00:00 AM,VILLAGE INN RESTAURANT,F034,"# 34. Warewashing facilities: Adequate, maintained, properly use, test strips available",OUT OF COMPLIANCE,1,A,3710 W MLK BLVD STE #121,LOS ANGELES,FA0073511,CA,90008,EE0000905,OW0018376,KANG YI HOON,RESTAURANT (0-30) SEATS HIGH RISK,1632,VILLAGE INN RESTAURANT,ACTIVE,PR0006515,96,1,ROUTINE INSPECTION,DACN87D79F034
DADIB5OOU,02/20/2018 12:00:00 AM,"WESTERN REFINING RETAIL, LLC STORE #68556",F033,# 33. Nonfood-contact surfaces clean and in good repair,OUT OF COMPLIANCE,1,A,5657 W SUNSET BLVD,LOS ANGELES,FA0256322,CA,90028-8523,EE0000857,OW0248900,WESTERN REFINING RETAIL LLC,"FOOD MKT RETAIL (25-1,999 SF) LOW RISK",1610,"WESTERN REFINING RETAIL, LLC STORE #68556",ACTIVE,PR0206109,95,1,ROUTINE INSPECTION,DADIB5OOUF033
DADIB5OOU,02/20/2018 12:00:00 AM,"WESTERN REFINING RETAIL, LLC STORE #68556",F043,# 43. Premises; personal/cleaning items; vermin-proofing,OUT OF COMPLIANCE,1,A,5657 W SUNSET BLVD,LOS ANGELES,FA0256322,CA,90028-8523,EE0000857,OW0248900,WESTERN REFINING RETAIL LLC,"FOOD MKT RETAIL (25-1,999 SF) LOW RISK",1610,"WESTERN REFINING RETAIL, LLC STORE #68556",ACTIVE,PR0206109,95,1,ROUTINE INSPECTION,DADIB5OOUF043
DADIB5OOU,02/20/2018 12:00:00 AM,"WESTERN REFINING RETAIL, LLC STORE #68556",F053,# 21a. Hot Water Available,OUT OF COMPLIANCE,2,A,5657 W SUNSET BLVD,LOS ANGELES,FA0256322,CA,90028-8523,EE0000857,OW0248900,WESTERN REFINING RETAIL LLC,"FOOD MKT RETAIL (25-1,999 SF) LOW RISK",1610,"WESTERN REFINING RETAIL, LLC STORE #68556",ACTIVE,PR0206109,95,1,ROUTINE INSPECTION,DADIB5OOUF053
DAFPH0GU5,02/20/2018 12:00:00 AM,TAMALES LILIANAS,F008,# 08. Time as a public health control; procedures & records,OUT OF COMPLIANCE,2,A,4629 E CESAR E CHAVEZ AVE,LOS ANGELES,FA0050500,CA,90022,EE0001049,OW0031780,"SANTOYO, JUAN",RESTAURANT (61-150) SEATS HIGH RISK,1638,TAMALES LILIANAS,ACTIVE,PR0020967,91,1,ROUTINE INSPECTION,DAFPH0GU5F008
DADIB5OOU,02/20/2018 12:00:00 AM,"WESTERN REFINING RETAIL, LLC STORE #68556",F035,"# 35. Equipment/Utensils - approved; installed; clean; good repair, capacity",OUT OF COMPLIANCE,1,A,5657 W SUNSET BLVD,LOS ANGELES,FA0256322,CA,90028-8523,EE0000857,OW0248900,WESTERN REFINING RETAIL LLC,"FOOD MKT RETAIL (25-1,999 SF) LOW RISK",1610,"WESTERN REFINING RETAIL, LLC STORE #68556",ACTIVE,PR0206109,95,1,ROUTINE INSPECTION,DADIB5OOUF035
DADYTWOT0,02/20/2018 12:00:00 AM,SHEKARCHI KABOB,F039,# 39. Wiping cloths: properly used and stored,OUT OF COMPLIANCE,1,A,2029 WESTWOOD BLVD,LOS ANGELES,FA0242601,CA,90025,EE0000924,OW0238194,AMAN SHEKARCHI,RESTAURANT (0-30) SEATS HIGH RISK,1632,SHEKARCHI KABOB,ACTIVE,PR0190793,97,1,ROUTINE INSPECTION,DADYTWOT0F039
DADYTWOT0,02/20/2018 12:00:00 AM,SHEKARCHI KABOB,F033,# 33. Nonfood-contact surfaces clean and in good repair,OUT OF COMPLIANCE,1,A,2029 WESTWOOD BLVD,LOS ANGELES,FA0242601,CA,90025,EE0000924,OW0238194,AMAN SHEKARCHI,RESTAURANT (0-30) SEATS HIGH RISK,1632,SHEKARCHI KABOB,ACTIVE,PR0190793,97,1,ROUTINE INSPECTION,DADYTWOT0F033
DADYTWOT0,02/20/2018 12:00:00 AM,SHEKARCHI KABOB,F030,# 30. Food properly stored; food storage containers identified,OUT OF COMPLIANCE,1,A,2029 WESTWOOD BLVD,LOS ANGELES,FA0242601,CA,90025,EE0000924,OW0238194,AMAN SHEKARCHI,RESTAURANT (0-30) SEATS HIGH RISK,1632,SHEKARCHI KABOB,ACTIVE,PR0190793,97,1,ROUTINE INSPECTION,DADYTWOT0F030
DAEFG7NZR,02/20/2018 12:00:00 AM,QUE RICOS,F053,# 21a. Hot Water Available,OUT OF COMPLIANCE,2,A,1000 N SOTO ST,LOS ANGELES,FA0069070,CA,90033,EE0000740,OW0033448,"SOLIS, SACRAMENTO GOMEZ",RESTAURANT (31-60) SEATS HIGH RISK,1635,QUE RICOS,ACTIVE,PR0024523,93,1,ROUTINE INSPECTION,DAEFG7NZRF053
DAEFG7NZR,02/20/2018 12:00:00 AM,QUE RICOS,F015,# 15. Food obtained from approved source,OUT OF COMPLIANCE,2,A,1000 N SOTO ST,LOS ANGELES,FA0069070,CA,90033,EE0000740,OW0033448,"SOLIS, SACRAMENTO GOMEZ",RESTAURANT (31-60) SEATS HIGH RISK,1635,QUE RICOS,ACTIVE,PR0024523,93,1,ROUTINE INSPECTION,DAEFG7NZRF015
DAEFG7NZR,02/20/2018 12:00:00 AM,QUE RICOS,F032,# 32. Food properly labeled & honestly presented,OUT OF COMPLIANCE,1,A,1000 N SOTO ST,LOS ANGELES,FA0069070,CA,90033,EE0000740,OW0033448,"SOLIS, SACRAMENTO GOMEZ",RESTAURANT (31-60) SEATS HIGH RISK,1635,QUE RICOS,ACTIVE,PR0024523,93,1,ROUTINE INSPECTION,DAEFG7NZRF032
DAEFG7NZR,02/20/2018 12:00:00 AM,QUE RICOS,F036,"# 36. Equipment, utensils and linens: storage and use",OUT OF COMPLIANCE,1,A,1000 N SOTO ST,LOS ANGELES,FA0069070,CA,90033,EE0000740,OW0033448,"SOLIS, SACRAMENTO GOMEZ",RESTAURANT (31-60) SEATS HIGH RISK,1635,QUE RICOS,ACTIVE,PR0024523,93,1,ROUTINE INSPECTION,DAEFG7NZRF036
DAEFG7NZR,02/20/2018 12:00:00 AM,QUE RICOS,F040,"# 40. Plumbing: Plumbing in good repair, proper backflow devices",OUT OF COMPLIANCE,1,A,1000 N SOTO ST,LOS ANGELES,FA0069070,CA,90033,EE0000740,OW0033448,"SOLIS, SACRAMENTO GOMEZ",RESTAURANT (31-60) SEATS HIGH RISK,1635,QUE RICOS,ACTIVE,PR0024523,93,1,ROUTINE INSPECTION,DAEFG7NZRF040
DAF08Z6LC,02/20/2018 12:00:00 AM,GENESIS #2,F036,"# 36. Equipment, utensils and linens: storage and use",OUT OF COMPLIANCE,1,A,1423 W PICO BLVD,LOS ANGELES,FA0032253,CA,90015,EE0000721,OW0100749,"GONZALEZ, JENNIFER S.",RESTAURANT (0-30) SEATS HIGH RISK,1632,GENESIS #2,ACTIVE,PR0001787,96,1,ROUTINE INSPECTION,DAF08Z6LCF036
DAF08Z6LC,02/20/2018 12:00:00 AM,GENESIS #2,F027,# 27. Food separated and protected,OUT OF COMPLIANCE,1,A,1423 W PICO BLVD,LOS ANGELES,FA0032253,CA,90015,EE0000721,OW0100749,"GONZALEZ, JENNIFER S.",RESTAURANT (0-30) SEATS HIGH RISK,1632,GENESIS #2,ACTIVE,PR0001787,96,1,ROUTINE INSPECTION,DAF08Z6LCF027
DAF08Z6LC,02/20/2018 12:00:00 AM,GENESIS #2,F039,# 39. Wiping cloths: properly used and stored,OUT OF COMPLIANCE,1,A,1423 W PICO BLVD,LOS ANGELES,FA0032253,CA,90015,EE0000721,OW0100749,"GONZALEZ, JENNIFER S.",RESTAURANT (0-30) SEATS HIGH RISK,1632,GENESIS #2,ACTIVE,PR0001787,96,1,ROUTINE INSPECTION,DAF08Z6LCF039
DAF08Z6LC,02/20/2018 12:00:00 AM,GENESIS #2,F030,# 30. Food properly stored; food storage containers identified,OUT OF COMPLIANCE,1,A,1423 W PICO BLVD,LOS ANGELES,FA0032253,CA,90015,EE0000721,OW0100749,"GONZALEZ, JENNIFER S.",RESTAURANT (0-30) SEATS HIGH RISK,1632,GENESIS #2,ACTIVE,PR0001787,96,1,ROUTINE INSPECTION,DAF08Z6LCF030
DAF0GR0E0,02/20/2018 12:00:00 AM,CHRONIS FAMOUS SANDWICH SHOP,F023,"# 23. No rodents, insects, birds, or animals",OUT OF COMPLIANCE,2,A,5825 E WHITTIER BLVD,LOS ANGELES,FA0059796,CA,90022,EE0000950,OW0007934,"CHRONIS, GREG",RESTAURANT (0-30) SEATS MODERATE RISK,1631,CHRONIS FAMOUS SANDWICH SHOP,ACTIVE,PR0013422,96,1,ROUTINE INSPECTION,DAF0GR0E0F023
DAF0GR0E0,02/20/2018 12:00:00 AM,CHRONIS FAMOUS SANDWICH SHOP,F044,"# 44. Floors, walls and ceilings: properly built, maintained in good repair and clean",OUT OF COMPLIANCE,1,A,5825 E WHITTIER BLVD,LOS ANGELES,FA0059796,CA,90022,EE0000950,OW0007934,"CHRONIS, GREG",RESTAURANT (0-30) SEATS MODERATE RISK,1631,CHRONIS FAMOUS SANDWICH SHOP,ACTIVE,PR0013422,96,1,ROUTINE INSPECTION,DAF0GR0E0F044
DAF0GR0E0,02/20/2018 12:00:00 AM,CHRONIS FAMOUS SANDWICH SHOP,F033,# 33. Nonfood-contact surfaces clean and in good repair,OUT OF COMPLIANCE,1,A,5825 E WHITTIER BLVD,LOS ANGELES,FA0059796,CA,90022,EE0000950,OW0007934,"CHRONIS, GREG",RESTAURANT (0-30) SEATS MODERATE RISK,1631,CHRONIS FAMOUS SANDWICH SHOP,ACTIVE,PR0013422,96,1,ROUTINE INSPECTION,DAF0GR0E0F033
DAFPH0GU5,02/20/2018 12:00:00 AM,TAMALES LILIANAS,F033,# 33. Nonfood-contact surfaces clean and in good repair,OUT OF COMPLIANCE,1,A,4629 E CESAR E CHAVEZ AVE,LOS ANGELES,FA0050500,CA,90022,EE0001049,OW0031780,"SANTOYO, JUAN",RESTAURANT (61-150) SEATS HIGH RISK,1638,TAMALES LILIANAS,ACTIVE,PR0020967,91,1,ROUTINE INSPECTION,DAFPH0GU5F033
DAFPH0GU5,02/20/2018 12:00:00 AM,TAMALES LILIANAS,F006,# 06. Adequate handwashing facilities supplied & accessible,OUT OF COMPLIANCE,2,A,4629 E CESAR E CHAVEZ AVE,LOS ANGELES,FA0050500,CA,90022,EE0001049,OW0031780,"SANTOYO, JUAN",RESTAURANT (61-150) SEATS HIGH RISK,1638,TAMALES LILIANAS,ACTIVE,PR0020967,91,1,ROUTINE INSPECTION,DAFPH0GU5F006
DAFPH0GU5,02/20/2018 12:00:00 AM,TAMALES LILIANAS,F029,"# 29. Toxic substances properly identified, stored, used",OUT OF COMPLIANCE,1,A,4629 E CESAR E CHAVEZ AVE,LOS ANGELES,FA0050500,CA,90022,EE0001049,OW0031780,"SANTOYO, JUAN",RESTAURANT (61-150) SEATS HIGH RISK,1638,TAMALES LILIANAS,ACTIVE,PR0020967,91,1,ROUTINE INSPECTION,DAFPH0GU5F029
DAFPH0GU5,02/20/2018 12:00:00 AM,TAMALES LILIANAS,F035,"# 35. Equipment/Utensils - approved; installed; clean; good repair, capacity",OUT OF COMPLIANCE,1,A,4629 E CESAR E CHAVEZ AVE,LOS ANGELES,FA0050500,CA,90022,EE0001049,OW0031780,"SANTOYO, JUAN",RESTAURANT (61-150) SEATS HIGH RISK,1638,TAMALES LILIANAS,ACTIVE,PR0020967,91,1,ROUTINE INSPECTION,DAFPH0GU5F035
DAFPH0GU5,02/20/2018 12:00:00 AM,TAMALES LILIANAS,F037,"# 37. Adequate ventilation and lighting; designated areas, use",OUT OF COMPLIANCE,1,A,4629 E CESAR E CHAVEZ AVE,LOS ANGELES,FA0050500,CA,90022,EE0001049,OW0031780,"SANTOYO, JUAN",RESTAURANT (61-150) SEATS HIGH RISK,1638,TAMALES LILIANAS,ACTIVE,PR0020967,91,1,ROUTINE INSPECTION,DAFPH0GU5F037
DAFPH0GU5,02/20/2018 12:00:00 AM,TAMALES LILIANAS,F043,# 43. Premises; personal/cleaning items; vermin-proofing,OUT OF COMPLIANCE,1,A,4629 E CESAR E CHAVEZ AVE,LOS ANGELES,FA0050500,CA,90022,EE0001049,OW0031780,"SANTOYO, JUAN",RESTAURANT (61-150) SEATS HIGH RISK,1638,TAMALES LILIANAS,ACTIVE,PR0020967,91,1,ROUTINE INSPECTION,DAFPH0GU5F043
DAFUNFP1J,02/20/2018 12:00:00 AM,UNIVISION,F038,# 38. Thermometers provided and accurate,OUT OF COMPLIANCE,1,A,200 WORLD WAY,LOS ANGELES,FA0171658,CA,90045,EE0000633,OW0130532,"PARADIES LOS ANGELES II, LLC","FOOD MKT RETAIL (25-1,999 SF) LOW RISK",1610,UNIVISION ARRIVAL,ACTIVE,PR0164097,97,1,ROUTINE INSPECTION,DAFUNFP1JF038
DAFUNFP1J,02/20/2018 12:00:00 AM,UNIVISION,F044,"# 44. Floors, walls and ceilings: properly built, maintained in good repair and clean",OUT OF COMPLIANCE,1,A,200 WORLD WAY,LOS ANGELES,FA0171658,CA,90045,EE0000633,OW0130532,"PARADIES LOS ANGELES II, LLC","FOOD MKT RETAIL (25-1,999 SF) LOW RISK",1610,UNIVISION ARRIVAL,ACTIVE,PR0164097,97,1,ROUTINE INSPECTION,DAFUNFP1JF044
DAFUNFP1J,02/20/2018 12:00:00 AM,UNIVISION,F033,# 33. Nonfood-contact surfaces clean and in good repair,OUT OF COMPLIANCE,1,A,200 WORLD WAY,LOS ANGELES,FA0171658,CA,90045,EE0000633,OW0130532,"PARADIES LOS ANGELES II, LLC","FOOD MKT RETAIL (25-1,999 SF) LOW RISK",1610,UNIVISION ARRIVAL,ACTIVE,PR0164097,97,1,ROUTINE INSPECTION,DAFUNFP1JF033
DAG0Q5NTO,02/20/2018 12:00:00 AM,EL CAMAGUEY,F030,# 30. Food properly stored; food storage containers identified,OUT OF COMPLIANCE,1,A,10925 VENICE BLVD,LOS ANGELES,FA0020453,CA,90034,EE0000015,OW0005910,CAMAGUEY CORP,"FOOD MKT RETAIL (2,000+ SF) HIGH RISK",1615,EL CAMAGUEY,ACTIVE,PR0040217,91,1,ROUTINE INSPECTION,DAG0Q5NTOF030
DAG0Q5NTO,02/20/2018 12:00:00 AM,EL CAMAGUEY,F044,"# 44. Floors, walls and ceilings: properly built, maintained in good repair and clean",OUT OF COMPLIANCE,1,A,10925 VENICE BLVD,LOS ANGELES,FA0020453,CA,90034,EE0000015,OW0005910,CAMAGUEY CORP,"FOOD MKT RETAIL (2,000+ SF) HIGH RISK",1615,EL CAMAGUEY,ACTIVE,PR0040217,91,1,ROUTINE INSPECTION,DAG0Q5NTOF044
DAG0Q5NTO,02/20/2018 12:00:00 AM,EL CAMAGUEY,F043,# 43. Premises; personal/cleaning items; vermin-proofing,OUT OF COMPLIANCE,1,A,10925 VENICE BLVD,LOS ANGELES,FA0020453,CA,90034,EE0000015,OW0005910,CAMAGUEY CORP,"FOOD MKT RETAIL (2,000+ SF) HIGH RISK",1615,EL CAMAGUEY,ACTIVE,PR0040217,91,1,ROUTINE INSPECTION,DAG0Q5NTOF043
DAG0Q5NTO,02/20/2018 12:00:00 AM,EL CAMAGUEY,F039,# 39. Wiping cloths: properly used and stored,OUT OF COMPLIANCE,1,A,10925 VENICE BLVD,LOS ANGELES,FA0020453,CA,90034,EE0000015,OW0005910,CAMAGUEY CORP,"FOOD MKT RETAIL (2,000+ SF) HIGH RISK",1615,EL CAMAGUEY,ACTIVE,PR0040217,91,1,ROUTINE INSPECTION,DAG0Q5NTOF039
DAG0Q5NTO,02/20/2018 12:00:00 AM,EL CAMAGUEY,F036,"# 36. Equipment, utensils and linens: storage and use",OUT OF COMPLIANCE,1,A,10925 VENICE BLVD,LOS ANGELES,FA0020453,CA,90034,EE0000015,OW0005910,CAMAGUEY CORP,"FOOD MKT RETAIL (2,000+ SF) HIGH RISK",1615,EL CAMAGUEY,ACTIVE,PR0040217,91,1,ROUTINE INSPECTION,DAG0Q5NTOF036
DAG0Q5NTO,02/20/2018 12:00:00 AM,EL CAMAGUEY,F033,# 33. Nonfood-contact surfaces clean and in good repair,OUT OF COMPLIANCE,1,A,10925 VENICE BLVD,LOS ANGELES,FA0020453,CA,90034,EE0000015,OW0005910,CAMAGUEY CORP,"FOOD MKT RETAIL (2,000+ SF) HIGH RISK",1615,EL CAMAGUEY,ACTIVE,PR0040217,91,1,ROUTINE INSPECTION,DAG0Q5NTOF033
DAG0Q5NTO,02/20/2018 12:00:00 AM,EL CAMAGUEY,F037,"# 37. Adequate ventilation and lighting; designated areas, use",OUT OF COMPLIANCE,1,A,10925 VENICE BLVD,LOS ANGELES,FA0020453,CA,90034,EE0000015,OW0005910,CAMAGUEY CORP,"FOOD MKT RETAIL (2,000+ SF) HIGH RISK",1615,EL CAMAGUEY,ACTIVE,PR0040217,91,1,ROUTINE INSPECTION,DAG0Q5NTOF037
DAG0Q5NTO,02/20/2018 12:00:00 AM,EL CAMAGUEY,F042,"# 42. Toilet facilities: properly constructed, supplied, cleaned",OUT OF COMPLIANCE,1,A,10925 VENICE BLVD,LOS ANGELES,FA0020453,CA,90034,EE0000015,OW0005910,CAMAGUEY CORP,"FOOD MKT RETAIL (2,000+ SF) HIGH RISK",1615,EL CAMAGUEY,ACTIVE,PR0040217,91,1,ROUTINE INSPECTION,DAG0Q5NTOF042
DAG0Q5NTO,02/20/2018 12:00:00 AM,EL CAMAGUEY,F038,# 38. Thermometers provided and accurate,OUT OF COMPLIANCE,1,A,10925 VENICE BLVD,LOS ANGELES,FA0020453,CA,90034,EE0000015,OW0005910,CAMAGUEY CORP,"FOOD MKT RETAIL (2,000+ SF) HIGH RISK",1615,EL CAMAGUEY,ACTIVE,PR0040217,91,1,ROUTINE INSPECTION,DAG0Q5NTOF038
